Time,Learning rate,Train loss,Validation loss,MAE_energy,MAE_energy_grad
15.687409162521362,0.0005,361120.2936512604,191.7119006130535,18.891809471039902,9.857491877943078
27.218760013580322,0.0005,159.6798790086846,109.73830555550195,12.85403472538522,7.455237037399203
38.656346559524536,0.0005,104.42444465504207,82.74552235961431,12.976600481116254,6.3546233655813875
50.47123980522156,0.0005,78.22536431023889,61.82540769916278,9.796419464081172,5.5950898546626435
62.149515867233276,0.0005,61.779708384711846,50.75060730583583,9.709223818873228,5.013972770904242
73.63147473335266,0.0005,51.4095481473557,41.17491736430895,6.199509089172122,4.614944665747146
85.1532711982727,0.0005,44.00045237412732,36.029022246952586,6.217822274671713,4.32516321788995
96.40254712104797,0.0005,38.41893840554021,32.58632789581661,6.110172535590975,4.120531516525841
107.70861887931824,0.0005,33.97755112020792,32.02714381764529,8.108919663862748,3.954044521299956
119.11178755760193,0.0005,32.04445426022005,35.78488490892493,13.587861238260986,3.808329791489396
130.48279356956482,0.0005,29.472581086559266,25.44133940986965,4.710861364372163,3.6725037636708264
141.97239351272583,0.0005,28.83207335071594,23.140317773630496,3.5010418835364785,3.556185022115021
153.6117422580719,0.0005,27.196638294709654,22.122810107446,4.255409617669026,3.4460638641281474
165.1149628162384,0.0005,24.5173791153873,24.72008809930251,9.15056670418841,3.338126831322738
176.56399655342102,0.0005,24.708680350882503,40.332568247798875,20.199030186347812,3.251249033111154
188.24704146385193,0.0005,22.72064283646041,18.548825772854652,3.5166059350778935,3.1521331871992113
199.66004872322083,0.0005,21.502327554766236,17.612338612673312,3.330300734448339,3.074020422226873
211.134827375412,0.0005,19.748583690866994,17.826705367197633,5.544550533822402,2.9956769429938728
222.71334552764893,0.0005,18.67013489954445,16.68092619100578,4.8500530785722695,2.9203157487751152
234.16448068618774,0.0005,21.4733644597315,20.808859693203047,10.586458922374861,2.855763957271614
245.5854287147522,0.0005,19.10701908438028,15.57449452396438,5.293007586784514,2.7892135376637754
257.0410490036011,0.0005,20.889632321764285,26.643836839396965,15.901694633272797,2.7374999237544526
268.6663861274719,0.0005,29.06460336875613,24.60136003456568,14.666143711376566,2.707258997832339
280.96377205848694,0.0005,28.311163866009842,49.53362364637051,26.49611389401402,2.649567179046275
292.9895749092102,0.0005,66.06598785146481,33.92251549219426,17.60139530166807,2.649454365419747
304.7378349304199,0.0005,700.7292046917222,6679.796894299654,343.93281935137725,6.226006735483992
316.32940196990967,0.0005,2526.552752596074,16.6037940451279,4.559525621738358,2.866387964173361
327.7429163455963,0.0005,18.204165472281527,15.631073902718164,7.623857792187114,2.5620046571018533
339.16973304748535,0.0005,16.413648188208626,17.878281981577516,10.646576048357213,2.465868737357535
350.4824059009552,0.0005,17.501550559574376,31.65071161745094,20.19599944706491,2.3834050708626116
361.78071761131287,0.0005,15.508370401742152,13.348547615081426,7.357286641720256,2.328514257345496
373.3006329536438,0.0005,24.336404667414502,11.481078453214744,4.0939535435009375,2.3114661818593545
384.64757442474365,0.0005,22.56694711784931,15.300751162140736,9.663417258281482,2.2373883789014846
396.1627197265625,0.0005,1574.3420514607014,482.9080221907423,93.0845504579808,3.8116481525799206
408.0193843841553,0.0005,179.62201184213822,97.0115304879049,40.8273022014633,2.3933190679105745
419.8909590244293,0.0005,21.54478620991654,39.23046136185115,24.212836254255574,2.213468750905416
431.158971786499,0.0005,33.74345509790581,11.085131818597967,5.300950246366116,2.1715799595155207
442.4540512561798,0.0005,18.286298120078495,38.32701088223062,22.672092724223383,2.1488007594008853
453.89927887916565,0.0005,88.84670471049337,1241.098088562253,156.64400485193306,2.4108572295217803
465.3154652118683,0.0005,1241.9685288102805,40.7490824522237,23.619175967491664,2.250257036844517
476.76049399375916,0.0005,19.108707857207527,11.198127912438434,6.887983043203241,2.089475147454123
487.98428440093994,0.0005,13.485504544102447,8.925522235071234,3.260922857895199,2.0460659930467875
499.2960321903229,0.0005,10.596801664107575,12.771056050839631,9.888875712519107,1.9873154869669674
510.7088668346405,0.0005,13.139345260505253,33.682652545069516,22.676310693793617,1.9611323609833997
522.367769241333,0.0005,50.34196822654615,983.6261073176569,139.3539480578758,2.307449935744065
