    Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
00:39:56 |     1 |     5.000e-04 | 716636.2090 |       1426.5201 |    48.9473 |         27.8533 |            2306
00:40:05 |     2 |     5.000e-04 |   977.8300 |        607.7025 |    25.5909 |         18.7596 |            2320
00:40:14 |     3 |     5.000e-04 |   489.7555 |        373.3781 |    24.9216 |         14.4247 |            2325
00:40:23 |     4 |     5.000e-04 |   315.3454 |        243.4622 |    16.4985 |         11.7855 |            2325
00:40:32 |     5 |     5.000e-04 |   226.6328 |        185.6925 |    18.3612 |          9.9948 |            2375
00:40:41 |     6 |     5.000e-04 |   172.9149 |        141.4850 |    15.4424 |          8.7038 |            2375
00:40:50 |     7 |     5.000e-04 |   136.6162 |        110.8029 |    10.7291 |          7.7678 |            2375
00:40:58 |     8 |     5.000e-04 |   114.1852 |         93.9787 |    11.3674 |          7.0553 |            2375
00:41:07 |     9 |     5.000e-04 |    98.9353 |         83.2985 |    12.8134 |          6.4977 |            2375
00:41:16 |    10 |     5.000e-04 |    83.9377 |         68.5447 |     8.2739 |          6.0076 |            2375
00:41:25 |    11 |     5.000e-04 |    73.9743 |         60.6025 |     7.9676 |          5.6637 |            2375
00:41:34 |    12 |     5.000e-04 |    66.9125 |         64.4242 |    14.6494 |          5.3143 |            2375
00:41:44 |    13 |     5.000e-04 |    61.2865 |         48.6201 |     6.7337 |          5.0490 |            2375
00:41:53 |    14 |     5.000e-04 |    56.1005 |         47.4541 |     9.6313 |          4.8303 |            2375
00:42:02 |    15 |     5.000e-04 |    49.2508 |         41.1499 |     6.1524 |          4.6407 |            2375
00:42:12 |    16 |     5.000e-04 |    46.7108 |         49.7893 |    15.7193 |          4.4889 |            2375
00:42:22 |    17 |     5.000e-04 |    43.0251 |         37.9352 |     8.5083 |          4.3366 |            2375
00:42:32 |    18 |     5.000e-04 |    39.8879 |         38.5476 |    10.2705 |          4.2082 |            2375
00:42:41 |    19 |     5.000e-04 |    38.7512 |         34.4374 |     8.4318 |          4.0889 |            2375
00:42:50 |    20 |     5.000e-04 |    38.6831 |         39.4546 |    13.7017 |          3.9903 |            2375
00:43:00 |    21 |     5.000e-04 |    35.5834 |         29.3880 |     5.8086 |          3.8703 |            2375
00:43:09 |    22 |     5.000e-04 |    37.4791 |         32.1026 |    10.4400 |          3.7744 |            2375
00:43:19 |    23 |     5.000e-04 |    31.2362 |         28.2493 |     8.1267 |          3.6885 |            2375
00:43:28 |    24 |     5.000e-04 |    35.2646 |         32.7024 |    12.7331 |          3.6048 |            2375
00:43:37 |    25 |     5.000e-04 |    34.1085 |         33.6252 |    14.1776 |          3.5095 |            2375
