    Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
00:39:57 |     1 |     5.000e-04 | 417036.4461 |        781.5580 |    65.9633 |         16.8639 |            2317
00:40:07 |     2 |     5.000e-04 |   427.1135 |        272.5569 |    23.1601 |         11.9391 |            2319
00:40:16 |     3 |     5.000e-04 |   221.6383 |        168.3427 |    16.4741 |          9.4815 |            2363
00:40:25 |     4 |     5.000e-04 |   148.5533 |        129.7002 |    15.6376 |          8.2091 |            2363
00:40:35 |     5 |     5.000e-04 |   116.0654 |        102.3045 |    12.1178 |          7.4059 |            2363
00:40:45 |     6 |     5.000e-04 |    95.9844 |         85.0518 |     9.6743 |          6.8033 |            2363
00:40:54 |     7 |     5.000e-04 |    79.2387 |         76.5332 |    10.9122 |          6.3267 |            2363
00:41:03 |     8 |     5.000e-04 |    69.2408 |         65.2636 |     8.2714 |          5.9463 |            2363
00:41:13 |     9 |     5.000e-04 |    62.7727 |         57.3315 |     6.3304 |          5.6419 |            2363
00:41:22 |    10 |     5.000e-04 |    57.1420 |         53.7532 |     7.4348 |          5.3844 |            2363
00:41:31 |    11 |     5.000e-04 |    51.3944 |         52.2298 |    10.1927 |          5.1693 |            2363
00:41:41 |    12 |     5.000e-04 |    49.9163 |         51.6286 |    12.0117 |          4.9817 |            2363
00:41:50 |    13 |     5.000e-04 |    46.2430 |         41.5416 |     4.7333 |          4.8170 |            2363
00:41:59 |    14 |     5.000e-04 |    43.0885 |         39.6893 |     5.4984 |          4.6678 |            2363
00:42:08 |    15 |     5.000e-04 |    39.5096 |         37.0687 |     5.0039 |          4.5251 |            2363
00:42:17 |    16 |     5.000e-04 |    40.1004 |         38.4043 |     8.7313 |          4.4051 |            2363
00:42:26 |    17 |     5.000e-04 |    36.4015 |         35.0413 |     7.4891 |          4.2778 |            2363
00:42:35 |    18 |     5.000e-04 |    34.6603 |         31.9359 |     5.2617 |          4.1665 |            2363
00:42:45 |    19 |     5.000e-04 |    31.9386 |         29.5199 |     3.4615 |          4.0632 |            2363
00:42:54 |    20 |     5.000e-04 |    31.7184 |         29.9882 |     6.7237 |          3.9587 |            2363
00:43:03 |    21 |     5.000e-04 |    30.6710 |         26.6383 |     3.1708 |          3.8612 |            2363
