    Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
00:40:04 |     1 |     5.000e-04 | 308607.9645 |        241.7120 |    23.9175 |         10.3029 |            1218
00:40:10 |     2 |     5.000e-04 |   170.7060 |        121.4504 |    17.3418 |          7.2053 |            1220
00:40:16 |     3 |     5.000e-04 |   105.4271 |         87.6719 |    12.8485 |          6.1878 |            1244
00:40:23 |     4 |     5.000e-04 |    81.9295 |         71.7286 |    13.5837 |          5.5675 |            1245
00:40:30 |     5 |     5.000e-04 |    65.7965 |         59.0667 |     9.4497 |          5.1803 |            1248
00:40:36 |     6 |     5.000e-04 |    56.4282 |         55.3185 |    13.1449 |          4.8079 |            1248
00:40:42 |     7 |     5.000e-04 |    50.9905 |         52.1162 |    12.5669 |          4.6233 |            1248
00:40:48 |     8 |     5.000e-04 |    48.0795 |         52.0181 |    15.6855 |          4.3758 |            1248
00:40:55 |     9 |     5.000e-04 |    40.5510 |         37.9611 |     7.9007 |          4.1510 |            1248
00:41:01 |    10 |     5.000e-04 |    35.2709 |         43.0709 |    14.2536 |          3.9563 |            1248
00:41:07 |    11 |     5.000e-04 |    33.9353 |         32.6718 |     7.6728 |          3.8272 |            1248
00:41:14 |    12 |     5.000e-04 |    31.2642 |         43.3262 |    18.1629 |          3.6161 |            1248
00:41:20 |    13 |     5.000e-04 |    29.9617 |         34.2531 |    13.3036 |          3.4923 |            1248
00:41:26 |    14 |     5.000e-04 |    31.5325 |         25.6827 |     5.7730 |          3.4214 |            1248
00:41:33 |    15 |     5.000e-04 |    25.3407 |         22.3959 |     4.2543 |          3.2737 |            1248
00:41:39 |    16 |     5.000e-04 |    22.9431 |         45.3683 |    21.2617 |          3.2055 |            1248
00:41:46 |    17 |     5.000e-04 |    23.7245 |         20.1385 |     4.4565 |          3.0885 |            1248
00:41:52 |    18 |     5.000e-04 |    22.8589 |         19.9113 |     4.9559 |          3.0040 |            1248
00:41:58 |    19 |     5.000e-04 |    24.4874 |         17.9871 |     3.9522 |          2.9321 |            1248
00:42:05 |    20 |     5.000e-04 |    25.4342 |         19.6654 |     6.2958 |          2.9198 |            1248
00:42:11 |    21 |     5.000e-04 |    27.0812 |         40.5655 |    21.4793 |          2.8490 |            1248
00:42:17 |    22 |     5.000e-04 |    50.0407 |        111.3566 |    42.8416 |          2.9126 |            1248
00:42:24 |    23 |     5.000e-04 |   186.8493 |         23.4940 |    10.2827 |          2.9366 |            1248
00:42:30 |    24 |     5.000e-04 |   931.5968 |       3456.1208 |   230.9291 |          7.3907 |            1248
00:42:37 |    25 |     5.000e-04 |   878.0964 |         73.7607 |    27.7002 |          3.0767 |            1248
00:42:43 |    26 |     5.000e-04 |   427.8825 |        313.4503 |    73.4690 |          3.3277 |            1248
00:42:50 |    27 |     5.000e-04 |  3324.9204 |       2030.5798 |   198.0815 |          4.2345 |            1254
00:42:56 |    28 |     5.000e-04 |   416.4721 |         24.0972 |    10.2119 |          2.7250 |            1254
00:43:02 |    29 |     5.000e-04 |    36.3368 |         22.0211 |    11.9799 |          2.5297 |            1254
00:43:08 |    30 |     5.000e-04 |    33.0029 |        101.6616 |    40.9396 |          2.4718 |            1254
00:43:14 |    31 |     5.000e-04 |   186.5350 |        146.3446 |    49.3021 |          2.5275 |            1254
00:43:21 |    32 |     5.000e-04 |  1332.3246 |         34.4426 |    13.2435 |          3.4496 |            1254
00:43:27 |    33 |     5.000e-04 |    47.1079 |         14.2513 |     5.7714 |          2.3858 |            1254
00:43:34 |    34 |     5.000e-04 |   115.2412 |        163.7379 |    53.6369 |          2.7398 |            1254
00:43:40 |    35 |     5.000e-04 |  1916.5281 |        187.5546 |    46.4865 |          4.0080 |            1254
00:43:46 |    36 |     5.000e-04 |  1347.1131 |         20.0743 |     8.8112 |          2.7195 |            1254
00:43:52 |    37 |     5.000e-04 |    29.0652 |         13.8785 |     3.5326 |          2.4513 |            1254
00:43:58 |    38 |     5.000e-04 |    18.6378 |         19.5850 |    11.2664 |          2.3624 |            1254
00:44:05 |    39 |     5.000e-04 |    19.3998 |         16.9269 |     9.6575 |          2.2995 |            1254
00:44:11 |    40 |     5.000e-04 |    22.8508 |         24.1729 |    15.7720 |          2.2645 |            1254
00:44:18 |    41 |     5.000e-04 |    18.8910 |         28.0152 |    18.0748 |          2.1937 |            1254
00:44:24 |    42 |     5.000e-04 |    54.6219 |         45.0925 |    25.9553 |          2.2109 |            1254
00:44:31 |    43 |     5.000e-04 |   517.5010 |        965.7388 |   138.0051 |          2.4980 |            1254
00:44:37 |    44 |     5.000e-04 |   915.7272 |       3194.8288 |   250.6881 |          3.5316 |            1254
00:44:44 |    45 |     5.000e-04 |   545.5958 |         19.7905 |    10.4707 |          2.2761 |            1254
00:44:50 |    46 |     5.000e-04 |    41.4643 |         94.7963 |    32.9194 |          3.0274 |            1254
00:44:56 |    47 |     5.000e-04 |    50.3608 |         14.9086 |     9.5764 |          2.1336 |            1254
00:45:03 |    48 |     5.000e-04 |    45.1393 |        155.7191 |    52.8510 |          2.2212 |            1254
00:45:10 |    49 |     5.000e-04 |   209.4091 |        385.1552 |    84.9211 |          2.4533 |            1254
00:45:16 |    50 |     5.000e-04 |   498.6723 |         13.5355 |     7.0384 |          2.1886 |            1254
00:45:22 |    51 |     5.000e-04 |    52.1790 |         95.2145 |    38.1349 |          2.2083 |            1254
00:45:29 |    52 |     5.000e-04 |    47.0085 |         35.2101 |    22.7733 |          2.0111 |            1254
00:45:35 |    53 |     5.000e-04 |   208.0294 |       2118.8973 |   182.0983 |          5.5043 |            1254
00:45:41 |    54 |     5.000e-04 |   976.1993 |         49.6102 |    26.8172 |          2.3598 |            1254
00:45:48 |    55 |     5.000e-04 |    20.5416 |         18.4868 |    12.2019 |          2.1233 |            1254
