    Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
00:41:29 |     1 |     5.000e-04 | 359114.7209 |        345.1260 |    20.9701 |         13.6735 |            3204
00:41:40 |     2 |     5.000e-04 |   249.2312 |        195.4040 |    17.1841 |          9.9812 |            3215
00:41:51 |     3 |     5.000e-04 |   163.0401 |        145.8289 |    16.0534 |          8.5367 |            3215
00:42:01 |     4 |     5.000e-04 |   126.6238 |        113.9112 |    12.7753 |          7.6074 |            3215
00:42:11 |     5 |     5.000e-04 |   103.1046 |         91.3404 |    10.7208 |          6.8747 |            3215
00:42:22 |     6 |     5.000e-04 |    85.5385 |         76.3065 |     9.8351 |          6.2928 |            3215
00:42:33 |     7 |     5.000e-04 |    71.7059 |         66.1817 |     9.0237 |          5.8702 |            3215
00:42:43 |     8 |     5.000e-04 |    63.9595 |         59.7898 |     9.1033 |          5.5161 |            3215
00:42:54 |     9 |     5.000e-04 |    55.2741 |         55.3864 |    10.5774 |          5.2242 |            3215
00:43:05 |    10 |     5.000e-04 |    49.6429 |         48.9907 |     8.6205 |          4.9791 |            3215
00:43:16 |    11 |     5.000e-04 |    45.2619 |         43.3763 |     6.3135 |          4.7691 |            3215
00:43:27 |    12 |     5.000e-04 |    47.3085 |         52.3332 |    16.7747 |          4.5114 |            3215
00:43:37 |    13 |     5.000e-04 |    37.9054 |         36.5469 |     6.4255 |          4.3490 |            3215
00:43:48 |    14 |     5.000e-04 |    34.8105 |         40.7756 |    12.0333 |          4.2066 |            3215
00:43:59 |    15 |     5.000e-04 |    36.2382 |         33.9611 |     8.6320 |          4.0379 |            3215
00:44:10 |    16 |     5.000e-04 |    32.7439 |         33.6327 |    10.0942 |          3.9085 |            3215
00:44:21 |    17 |     5.000e-04 |    30.3714 |         28.2642 |     5.7077 |          3.7928 |            3215
00:44:32 |    18 |     5.000e-04 |    31.3239 |         31.0444 |    10.5677 |          3.6704 |            3218
00:44:43 |    19 |     5.000e-04 |    27.8070 |         24.3143 |     4.2229 |          3.5519 |            3218
00:44:53 |    20 |     5.000e-04 |    25.8861 |         37.2475 |    16.1705 |          3.4546 |            3218
00:45:04 |    21 |     5.000e-04 |    25.1338 |         50.9491 |    24.3793 |          3.3326 |            3218
00:45:16 |    22 |     5.000e-04 |    27.5137 |         51.0679 |    24.5763 |          3.2430 |            3218
00:45:27 |    23 |     5.000e-04 |    27.4516 |         31.1064 |    13.7151 |          3.2454 |            3218
00:45:38 |    24 |     5.000e-04 |    26.8735 |         22.6907 |     9.2903 |          3.0780 |            3218
00:45:49 |    25 |     5.000e-04 |    25.3300 |         42.9582 |    22.2813 |          3.0037 |            3218
00:45:59 |    26 |     5.000e-04 |   165.2219 |       8333.5420 |   404.6798 |          3.9971 |            3218
00:46:09 |    27 |     5.000e-04 |   878.3188 |         30.2407 |    16.1999 |          2.9606 |            3218
00:46:20 |    28 |     5.000e-04 |   192.6756 |       2719.0596 |   207.5754 |          5.0367 |            3218
00:46:31 |    29 |     5.000e-04 |   508.1862 |         15.8946 |     5.2281 |          2.7241 |            3218
00:46:42 |    30 |     5.000e-04 |    22.7028 |         30.8949 |    18.1520 |          2.6720 |            3218
00:46:53 |    31 |     5.000e-04 |   624.9647 |        331.1948 |    67.6551 |          4.8655 |            3218
00:47:04 |    32 |     5.000e-04 |   512.7741 |         80.3607 |    27.1427 |          3.0411 |            3218
00:47:15 |    33 |     5.000e-04 |   125.9369 |         15.4747 |     7.2106 |          2.4865 |            3218
00:47:25 |    34 |     5.000e-04 |    36.0067 |         12.2397 |     4.1376 |          2.3878 |            3218
00:47:35 |    35 |     5.000e-04 |   147.3640 |         57.8592 |    27.7789 |          2.5539 |            3218
00:47:46 |    36 |     5.000e-04 |   473.0817 |         28.0101 |    15.4657 |          2.3363 |            3218
00:47:57 |    37 |     5.000e-04 |    41.1434 |        150.7553 |    52.4112 |          2.2838 |            3218
00:48:08 |    38 |     5.000e-04 |   263.4520 |         34.4817 |    21.4096 |          2.1795 |            3218
00:48:17 |    39 |     5.000e-04 |  3541.3676 |        350.4623 |    79.0085 |          3.4157 |            3218
00:48:27 |    40 |     5.000e-04 |    33.7065 |         13.8193 |     5.5424 |          2.4569 |            3218
00:48:37 |    41 |     5.000e-04 |    11.9800 |         12.0221 |     6.1001 |          2.2114 |            3218
00:48:48 |    42 |     5.000e-04 |    10.8205 |         12.0494 |     7.3170 |          2.1128 |            3218
00:48:59 |    43 |     5.000e-04 |     9.6592 |          9.8699 |     4.6883 |          2.0542 |            3218
00:49:09 |    44 |     5.000e-04 |     9.1816 |          9.8516 |     5.6306 |          2.0081 |            3218
00:49:19 |    45 |     5.000e-04 |     9.3407 |          8.1497 |     2.3325 |          1.9743 |            3218
00:49:29 |    46 |     5.000e-04 |    17.1292 |         11.5504 |     7.2021 |          1.9606 |            3218
00:49:40 |    47 |     5.000e-04 |     9.6765 |          9.3854 |     5.9988 |          1.9034 |            3218
00:49:51 |    48 |     5.000e-04 |     8.7311 |          7.4930 |     2.7915 |          1.8744 |            3218
00:50:02 |    49 |     5.000e-04 |     8.8923 |          8.3194 |     5.2803 |          1.8371 |            3218
00:50:13 |    50 |     5.000e-04 |     9.9731 |         38.0845 |    25.0082 |          1.8179 |            3218
00:50:24 |    51 |     5.000e-04 |    27.4839 |         28.7601 |    18.3645 |          1.8498 |            3218
00:50:35 |    52 |     5.000e-04 |    55.2406 |         61.6897 |    33.0254 |          1.8455 |            3218
00:50:46 |    53 |     5.000e-04 |   406.9418 |         49.6930 |    24.1568 |          2.0455 |            3218
00:50:57 |    54 |     5.000e-04 |    20.1980 |         10.5653 |     8.3538 |          1.7960 |            3218
00:51:07 |    55 |     5.000e-04 |    14.2207 |          6.7874 |     2.5115 |          1.7662 |            3218
00:51:17 |    56 |     5.000e-04 |    12.0281 |          6.7152 |     3.1673 |          1.7013 |            3218
00:51:28 |    57 |     5.000e-04 |    20.8606 |         18.5629 |    13.9968 |          1.7119 |            3218
00:51:39 |    58 |     5.000e-04 |    53.2404 |       1422.0270 |   168.1234 |          1.7903 |            3218
00:51:50 |    59 |     5.000e-04 |   231.7603 |         73.0973 |    31.9745 |          1.9832 |            3218
00:52:01 |    60 |     5.000e-04 |    59.0757 |         13.4074 |    10.2192 |          1.7646 |            3218
00:52:12 |    61 |     5.000e-04 |    11.4828 |          9.6735 |     6.9541 |          1.6476 |            3218
00:52:23 |    62 |     5.000e-04 |    31.9918 |         64.2395 |    30.6785 |          1.6914 |            3218
00:52:34 |    63 |     5.000e-04 |   123.4574 |         62.8462 |    28.6081 |          1.9967 |            3218
00:52:45 |    64 |     5.000e-04 |    66.1095 |          6.9492 |     3.8483 |          1.7055 |            3218
00:52:56 |    65 |     5.000e-04 |    13.9774 |          8.4086 |     6.7137 |          1.6091 |            3218
00:53:07 |    66 |     5.000e-04 |    13.0262 |          5.4066 |     2.5279 |          1.5538 |            3218
00:53:17 |    67 |     5.000e-04 |    61.6410 |         36.2518 |    23.8697 |          1.7869 |            3218
00:53:26 |    68 |     5.000e-04 |    21.5418 |         21.9169 |    18.3438 |          1.5102 |            3218
00:53:37 |    69 |     5.000e-04 |    13.1969 |         16.5861 |    13.8047 |          1.6588 |            3218
00:53:47 |    70 |     5.000e-04 |   402.0643 |          8.8260 |     4.3454 |          1.8730 |            3218
00:53:58 |    71 |     5.000e-04 |     7.7101 |          7.0017 |     5.1566 |          1.6019 |            3218
00:54:09 |    72 |     5.000e-04 |     7.6379 |          5.9122 |     4.2320 |          1.5276 |            3218
00:54:19 |    73 |     5.000e-04 |     5.7615 |          7.7216 |     6.9188 |          1.4657 |            3218
00:54:30 |    74 |     5.000e-04 |     6.1932 |          6.6456 |     6.5905 |          1.4145 |            3218
00:54:40 |    75 |     5.000e-04 |     8.3759 |          4.7737 |     3.0153 |          1.3839 |            3218
00:54:50 |    76 |     5.000e-04 |     9.8990 |          7.2363 |     8.0475 |          1.3562 |            3218
00:55:00 |    77 |     5.000e-04 |     5.8939 |         34.7416 |    24.1226 |          1.4092 |            3218
00:55:11 |    78 |     5.000e-04 |   182.4954 |          8.0694 |     6.8053 |          1.5964 |            3218
00:55:21 |    79 |     5.000e-04 |     6.6321 |          4.8867 |     3.8391 |          1.3989 |            3218
00:55:31 |    80 |     5.000e-04 |     7.0909 |          5.7765 |     6.1094 |          1.3241 |            3218
00:55:42 |    81 |     5.000e-04 |    10.0541 |          6.7728 |     7.1790 |          1.3541 |            3218
00:55:52 |    82 |     5.000e-04 |    15.0658 |          5.6349 |     6.3423 |          1.3003 |            3218
00:56:02 |    83 |     5.000e-04 |     5.4605 |          7.8939 |     9.6559 |          1.2190 |            3218
00:56:12 |    84 |     5.000e-04 |     8.4861 |         33.9342 |    23.8779 |          1.2430 |            3218
00:56:22 |    85 |     5.000e-04 |    98.5829 |         66.0020 |    28.2568 |          2.4524 |            3218
00:56:33 |    86 |     5.000e-04 |    48.1376 |          8.2548 |     9.0892 |          1.3361 |            3218
00:56:44 |    87 |     5.000e-04 |     6.2478 |          3.5826 |     2.4665 |          1.2250 |            3218
00:56:55 |    88 |     5.000e-04 |    21.8500 |          7.1947 |     5.8447 |          1.6126 |            3218
00:57:05 |    89 |     5.000e-04 |    15.5179 |         85.4372 |    40.1184 |          1.3731 |            3218
00:57:15 |    90 |     5.000e-04 |    22.6021 |         22.3127 |    16.9180 |          1.4509 |            3218
00:57:26 |    91 |     5.000e-04 | 84030.6848 |         92.4766 |    17.4925 |          6.3914 |            3218
00:57:35 |    92 |     5.000e-04 |    63.0012 |         52.9384 |    11.4279 |          5.0251 |            3218
00:57:45 |    93 |     5.000e-04 |    43.9293 |         36.1312 |     6.3558 |          4.2752 |            3218
00:57:56 |    94 |     5.000e-04 |    33.1310 |         30.2913 |     6.6604 |          3.7990 |            3218
