    Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
00:52:04 |    61 |     5.000e-04 |    43.4301 |        108.7819 |    44.0402 |          1.7870 |            2910
00:52:15 |    62 |     5.000e-04 |    33.5421 |         26.6696 |    20.3698 |          1.6362 |            2910
00:52:26 |    63 |     5.000e-04 |     9.6622 |         25.1102 |    19.7869 |          1.5861 |            2910
00:52:36 |    64 |     5.000e-04 |    49.0011 |         14.7452 |    13.2069 |          1.6606 |            2910
00:52:47 |    65 |     5.000e-04 |    65.0154 |         59.1503 |    30.0943 |          1.9887 |            2910
00:52:58 |    66 |     5.000e-04 |    14.4309 |          6.0463 |     3.2688 |          1.5918 |            2910
00:53:09 |    67 |     5.000e-04 |   106.0051 |         20.0754 |    16.2921 |          1.7259 |            2910
00:53:20 |    68 |     5.000e-04 |     6.7195 |          8.9559 |     8.3364 |          1.5660 |            2910
00:53:31 |    69 |     5.000e-04 |     7.1057 |          5.1783 |     2.5797 |          1.4953 |            2910
00:53:41 |    70 |     5.000e-04 |     9.3203 |          6.6401 |     6.5688 |          1.4383 |            2910
00:53:52 |    71 |     5.000e-04 |     4.7958 |          4.1823 |     1.7832 |          1.3719 |            2910
00:54:02 |    72 |     5.000e-04 |     7.3224 |         32.8884 |    23.7778 |          1.3815 |            2910
00:54:13 |    73 |     5.000e-04 |    31.1611 |          6.9904 |     7.3362 |          1.3893 |            2910
00:54:23 |    74 |     5.000e-04 |    72.4122 |         16.7046 |    13.4252 |          1.6332 |            2910
00:54:34 |    75 |     5.000e-04 |    18.3296 |          9.2146 |     8.1523 |          1.4383 |            2910
00:54:45 |    76 |     5.000e-04 |     8.2331 |          3.9287 |     1.8759 |          1.3344 |            2910
00:54:56 |    77 |     5.000e-04 |     5.3405 |          6.4358 |     7.0457 |          1.2940 |            2910
00:55:07 |    78 |     5.000e-04 |    11.1817 |         16.1420 |    15.2218 |          1.3233 |            2910
00:55:17 |    79 |     5.000e-04 |     8.7290 |          5.1543 |     4.1878 |          1.3787 |            2910
00:55:28 |    80 |     5.000e-04 |    30.5630 |         31.7280 |    20.3164 |          1.7948 |            2910
00:55:39 |    81 |     5.000e-04 | 231617.2305 |        286.2235 |    46.1675 |          8.4828 |            2910
00:55:50 |    82 |     5.000e-04 |   141.0687 |        103.9072 |    23.9334 |          5.9324 |            2910
00:56:01 |    83 |     5.000e-04 |    76.5397 |         64.0439 |    12.2790 |          5.3518 |            2910
00:56:12 |    84 |     5.000e-04 |    58.3577 |         52.6384 |    10.2264 |          4.9148 |            2910
00:56:22 |    85 |     5.000e-04 |    49.6564 |         49.0228 |    12.2687 |          4.5639 |            2910
00:56:34 |    86 |     5.000e-04 |    43.5022 |         40.0933 |     8.7112 |          4.2536 |            2910
00:56:45 |    87 |     5.000e-04 |    38.1567 |         35.0850 |     7.5125 |          4.0039 |            2910
00:56:56 |    88 |     5.000e-04 |    32.9119 |         30.9730 |     6.6944 |          3.7753 |            2910
00:57:08 |    89 |     5.000e-04 |    29.3228 |         28.1808 |     6.1438 |          3.6119 |            2910
00:57:18 |    90 |     5.000e-04 |    28.2123 |         26.7005 |     6.6168 |          3.4621 |            2910
00:57:29 |    91 |     5.000e-04 |    24.7276 |         24.2619 |     6.2703 |          3.3212 |            2910
00:57:40 |    92 |     5.000e-04 |    22.8811 |         22.2625 |     5.1133 |          3.2152 |            2910
00:57:51 |    93 |     5.000e-04 |    21.3990 |         21.3235 |     5.7680 |          3.1250 |            2910
00:58:02 |    94 |     5.000e-04 |    19.9034 |         19.7031 |     5.3393 |          3.0256 |            2910
00:58:12 |    95 |     5.000e-04 |    18.8242 |         18.2797 |     4.7251 |          2.9382 |            2910
00:58:23 |    96 |     5.000e-04 |    18.1771 |         16.9952 |     3.6811 |          2.8627 |            2910
00:58:33 |    97 |     5.000e-04 |    17.4860 |         16.7205 |     4.8992 |          2.7897 |            2910
00:58:43 |    98 |     5.000e-04 |    15.8681 |         16.7075 |     5.7064 |          2.7133 |            2910
00:58:54 |    99 |     5.000e-04 |    14.9081 |         15.6396 |     4.9546 |          2.6555 |            2910
00:59:04 |   100 |     5.000e-04 |    15.7113 |         14.5439 |     4.4972 |          2.5817 |            2910
00:59:16 |   101 |     5.000e-04 |    13.4889 |         16.6190 |     8.5959 |          2.5235 |            2910
00:59:27 |   102 |     5.000e-04 |    13.1618 |         12.6678 |     3.2967 |          2.4660 |            2910
00:59:39 |   103 |     5.000e-04 |    12.5406 |         12.1551 |     2.9695 |          2.4149 |            2910
00:59:51 |   104 |     5.000e-04 |    13.0165 |         11.8319 |     3.3508 |          2.3658 |            2910
01:00:02 |   105 |     5.000e-04 |    11.6332 |         15.1875 |     9.1476 |          2.3023 |            2910
01:00:13 |   106 |     5.000e-04 |    11.0366 |         11.8521 |     5.6467 |          2.2578 |            2910
01:00:24 |   107 |     5.000e-04 |    11.2958 |         11.5936 |     5.8681 |          2.2091 |            2910
01:00:34 |   108 |     5.000e-04 |    10.7866 |         11.9037 |     6.7335 |          2.1607 |            2910
01:00:45 |   109 |     5.000e-04 |     9.5789 |          9.2612 |     2.2862 |          2.1286 |            2910
01:00:56 |   110 |     5.000e-04 |    12.3062 |          8.9915 |     2.1625 |          2.0928 |            2910
01:01:07 |   111 |     5.000e-04 |     9.5468 |          9.0997 |     3.0298 |          2.0559 |            2910
01:01:18 |   112 |     5.000e-04 |     9.0246 |          8.2912 |     2.3966 |          1.9927 |            2910
01:01:29 |   113 |     5.000e-04 |     9.1703 |          9.1671 |     5.2469 |          1.9561 |            2910
01:01:40 |   114 |     5.000e-04 |    11.3576 |          8.1911 |     3.6122 |          1.9153 |            2910
01:01:51 |   115 |     5.000e-04 |     8.9557 |          7.4432 |     2.2898 |          1.8877 |            2910
01:02:03 |   116 |     5.000e-04 |    10.9457 |         13.3148 |    11.2885 |          1.8372 |            2910
01:02:15 |   117 |     5.000e-04 |    12.9955 |          7.8714 |     3.8740 |          1.8337 |            2910
01:02:26 |   118 |     5.000e-04 |     9.6485 |          7.0042 |     2.8963 |          1.7794 |            2910
01:02:37 |   119 |     5.000e-04 |    11.3798 |          7.3163 |     4.5021 |          1.7431 |            2910
01:02:48 |   120 |     5.000e-04 |    13.9236 |         10.9660 |     9.1752 |          1.7447 |            2910
01:02:59 |   121 |     5.000e-04 |    18.5462 |          7.5093 |     4.6161 |          1.7238 |            2910
01:03:11 |   122 |     5.000e-04 |    58.7101 |         62.9559 |    25.3694 |          3.0952 |            2910
01:03:22 |   123 |     5.000e-04 |    50.3848 |         13.7493 |    11.6546 |          1.7857 |            2910
01:03:33 |   124 |     5.000e-04 |    11.6787 |          6.6559 |     3.6111 |          1.6883 |            2910
01:03:43 |   125 |     5.000e-04 |     9.5212 |         11.6512 |     8.3223 |          1.6754 |            2910
01:03:54 |   126 |     5.000e-04 |    10.8955 |         27.7976 |    21.2048 |          1.5796 |            2910
01:04:05 |   127 |     5.000e-04 |     6.9951 |          6.2379 |     5.1175 |          1.5388 |            2910
01:04:16 |   128 |     2.500e-04 |     5.1646 |          4.8665 |     1.6120 |          1.5107 |            2910
01:04:27 |   129 |     2.500e-04 |     5.0024 |          5.7117 |     4.5034 |          1.4860 |            2910
01:04:38 |   130 |     2.500e-04 |     5.1074 |          5.9755 |     5.2162 |          1.4716 |            2910
01:04:49 |   131 |     2.500e-04 |     4.8644 |          4.4727 |     1.6476 |          1.4450 |            2910
01:05:01 |   132 |     2.500e-04 |     4.3739 |          4.4482 |     2.1905 |          1.4175 |            2910
01:05:12 |   133 |     2.500e-04 |     4.5345 |          7.1457 |     7.7854 |          1.3954 |            2910
01:05:24 |   134 |     2.500e-04 |     5.5736 |          6.3892 |     6.5448 |          1.3833 |            2910
01:05:35 |   135 |     2.500e-04 |     4.5170 |          9.8587 |    10.8651 |          1.3623 |            2910
01:05:47 |   136 |     2.500e-04 |     8.5314 |          4.6241 |     3.5885 |          1.3529 |            2910
01:05:58 |   137 |     2.500e-04 |     5.9236 |          4.1631 |     2.5294 |          1.3443 |            2910
01:06:10 |   138 |     2.500e-04 |     6.4300 |          3.8562 |     1.8813 |          1.3131 |            2910
01:06:22 |   139 |     2.500e-04 |    20.8449 |          7.9174 |     8.1245 |          1.3696 |            2910
01:06:33 |   140 |     2.500e-04 |     6.2007 |          4.8483 |     4.3037 |          1.2974 |            2910
01:06:45 |   141 |     2.500e-04 |     8.7009 |          8.6655 |     9.8787 |          1.2984 |            2910
01:06:56 |   142 |     2.500e-04 |    10.6999 |         20.2944 |    18.0539 |          1.3218 |            2910
01:07:07 |   143 |     2.500e-04 |     5.5868 |          3.5348 |     1.4760 |          1.2522 |            2910
01:07:18 |   144 |     2.500e-04 |    15.2937 |          4.5110 |     4.1073 |          1.2585 |            2910
01:07:30 |   145 |     2.500e-04 |    10.4596 |          6.8221 |     6.7617 |          1.2691 |            2910
01:07:41 |   146 |     2.500e-04 |     9.0657 |        203.6062 |    62.8450 |          1.2608 |            2910
01:07:52 |   147 |     2.500e-04 |    59.4435 |          4.2462 |     2.6959 |          1.3180 |            2910
01:08:03 |   148 |     2.500e-04 |     5.2914 |          3.5127 |     1.8269 |          1.2369 |            2910
01:08:14 |   149 |     2.500e-04 |     4.1222 |          7.1393 |     8.9643 |          1.1887 |            2912
01:08:25 |   150 |     2.500e-04 |     7.7432 |         16.3532 |    14.8985 |          1.3962 |            2912
01:08:36 |   151 |     2.500e-04 |    10.2330 |         50.9369 |    30.7796 |          1.2507 |            2912
01:08:47 |   152 |     2.500e-04 |    13.6762 |          4.6194 |     5.3521 |          1.1884 |            2912
01:08:58 |   153 |     2.500e-04 |     4.4633 |         25.6697 |    21.1321 |          1.1617 |            2912
01:09:09 |   154 |     2.500e-04 |     6.9273 |         15.1101 |    15.6718 |          1.1343 |            2912
01:09:21 |   155 |     2.500e-04 |     9.8797 |         35.0679 |    25.2337 |          1.1728 |            2912
01:09:32 |   156 |     2.500e-04 |    24.3508 |         53.3328 |    31.3216 |          1.1766 |            2912
01:09:43 |   157 |     2.500e-04 |    23.9418 |          3.4526 |     2.9835 |          1.1563 |            2912
01:09:53 |   158 |     2.500e-04 |     3.5074 |          9.9593 |    11.8321 |          1.1029 |            2912
01:10:04 |   159 |     2.500e-04 |     3.8184 |          3.0529 |     2.9760 |          1.0659 |            2912
01:10:16 |   160 |     2.500e-04 |     6.1036 |          2.7937 |     2.3388 |          1.0524 |            2913
01:10:27 |   161 |     2.500e-04 |   100.2971 |        286.5752 |    64.8212 |          3.1157 |            2913
01:10:38 |   162 |     2.500e-04 |    35.6365 |          3.8747 |     2.9388 |          1.2574 |            2913
01:10:50 |   163 |     2.500e-04 |     3.7143 |          2.8327 |     1.4090 |          1.1362 |            2913
01:11:01 |   164 |     2.500e-04 |     3.3738 |          2.6145 |     1.1660 |          1.0821 |            2913
01:11:12 |   165 |     2.500e-04 |     3.1635 |          2.4815 |     1.6626 |          1.0422 |            2913
01:11:24 |   166 |     2.500e-04 |     4.3718 |         18.0188 |    14.1689 |          1.1490 |            2913
01:11:35 |   167 |     2.500e-04 |     4.1201 |          2.7256 |     3.1077 |          1.0070 |            2913
01:11:46 |   168 |     2.500e-04 |     2.7035 |          2.3139 |     1.5599 |          1.0103 |            2913
01:11:57 |   169 |     2.500e-04 |     3.2094 |          3.3453 |     5.0637 |          0.9686 |            2913
